Word,E[I]
tawny,4.501024780914376
niece,4.49894859093628
chime,4.494127275563796
obese,4.493729545423315
pound,4.4927275878006725
scrub,4.492674869796711
caulk,4.490550254937999
crush,4.490406395575107
squat,4.488973744220802
wrath,4.4860251027197
grove,4.484999170099434
cyber,4.484986561286143
salsa,4.484849377718845
fraud,4.484647261147489
devil,4.484123490308235
musty,4.484121125813462
sooth,4.482751612382851
hyper,4.4826398612220375
order,4.482003718097998
exalt,4.481075356802861
scowl,4.481055058209561
twirl,4.480590505627528
mound,4.480097804973146
flesh,4.480051749857795
minty,4.479927913886685
small,4.47931235793032
shall,4.477171303808318
giver,4.47712620455171
pouty,4.475343276449133
curly,4.474773020801945
focal,4.4746434450951185
riper,4.474171005938652
vault,4.473078395373107
gloss,4.4722587667786735
drink,4.472147678145694
elope,4.472032177210545
tunic,4.471681274851604
prize,4.471311011406454
tweak,4.47101419692597
extra,4.471006643531674
briny,4.470693515856502
lefty,4.4706610267858
smoky,4.470440918391919
hovel,4.469183654921122
gamut,4.46909453719597
woken,4.4688215637584285
crawl,4.468724103494219
broth,4.467983946172078
depth,4.46730095394523
testy,4.466855060955273
cramp,4.466171172626423
slosh,4.465512483876199
exist,4.464234703158819
issue,4.4641548192262315
dingo,4.464066964016593
stint,4.4633181280809335
lyric,4.463272805980525
dozen,4.462658779792291
betel,4.4624541934629445
still,4.4610221957497975
clove,4.460508895595163
vicar,4.460270663169832
music,4.459303454918115
diode,4.459141920109011
roger,4.458682018288403
zonal,4.457834720229334
mania,4.457719173664413
bicep,4.456547360664055
aroma,4.456540957004652
cloud,4.456074800387339
abhor,4.455697859740729
clank,4.455244219877455
plank,4.45423765335205
ficus,4.453638838004272
grunt,4.453634099128281
rhyme,4.453568756532066
clang,4.452338493770292
dogma,4.451889490490363
month,4.451152247368757
brunt,4.450615992462843
egret,4.45042554779305
elfin,4.450114689982619
whine,4.44996017691889
shown,4.449353183408313
balmy,4.449345198095975
blond,4.448861888600006
blurt,4.448711299836511
woman,4.44600614344964
ebony,4.445289715234206
flask,4.444923320583558
spell,4.444834456929664
smell,4.444524985009142
titan,4.44338165194854
moldy,4.443217880501008
stood,4.440030863998778
bulge,4.439615709503091
shell,4.43948955622127
nudge,4.4394836271296585
leave,4.438359610212953
harsh,4.438312664802876
prawn,4.438204297274492
cavil,4.437052234931485
dwelt,4.436541254820269
bliss,4.434699711936326
fruit,4.434556978104937
zesty,4.433622504687167
below,4.433430835952222
chafe,4.432999565835547
zebra,4.432076530755902
allot,4.430670034258139
inner,4.4284755635376545
befit,4.428427548249108
bugle,4.427665939360801
vegan,4.42762946485311
spiky,4.426396536264356
strut,4.426279869675045
cloth,4.425881734774703
glaze,4.425063172944506
reedy,4.424960769712759
graft,4.424694131751229
radii,4.424565360983218
laugh,4.422567631146868
frond,4.422559585732553
hound,4.421790703779035
apart,4.4212369526228725
swamp,4.421091229487911
shoot,4.420844135290379
vaunt,4.419687813439024
blaze,4.41918097080184
chord,4.418949209475679
rural,4.418396418731962
trick,4.417859734860858
lucid,4.417823301296182
avoid,4.417406858057219
ardor,4.416409007749346
breed,4.416238638667779
rerun,4.41619307204448
prong,4.4159551419631615
canal,4.415472261410951
greed,4.415092731952298
choke,4.4150727088902855
silly,4.41501998528155
croup,4.413794090876781
unity,4.410494933711592
among,4.40900522730859
throb,4.408897181171642
merge,4.408767426167921
ratty,4.408169753257609
charm,4.407982883351873
rumba,4.407819110472554
sloop,4.406206908862474
worth,4.4061033399184595
aping,4.404925708419086
thank,4.404905554359554
totem,4.404380286073183
logic,4.40436621547917
drift,4.403421141589439
curve,4.403355497979314
blind,4.401711973937059
vague,4.401027463104531
bayou,4.400584847636171
trunk,4.400493834833666
eight,4.400111738793357
guild,4.399851085626928
creep,4.399168896233013
erect,4.398885842228922
feign,4.3984135268825195
forth,4.398178211070106
above,4.397525356182096
tulle,4.396911420055961
ingot,4.3941976300980015
crepe,4.3938038248700835
build,4.393336149722118
humor,4.392916498779734
gusty,4.392789420452711
newly,4.392439799928517
mangy,4.39216801007652
bound,4.391744876594226
retry,4.391734913195511
rally,4.391676988234642
stout,4.391495112488724
brush,4.391317509827815
human,4.391232488819829
tacky,4.390990540366606
gaudy,4.3879277029296855
smock,4.3874261982127445
stump,4.3870450700959625
koala,4.38534222397372
patch,4.3847905287423865
creme,4.383149306720171
morph,4.382702140688422
afoul,4.382581478661102
spool,4.382513298840309
flour,4.381816860994766
gorge,4.3815546687483815
magic,4.380502080512127
frisk,4.379594847120872
piece,4.378794036770874
anvil,4.378066931418131
boxer,4.377802038831423
porch,4.377451090652106
alarm,4.377294596009135
ovary,4.377208275335371
chess,4.376892817045322
legal,4.3752326776360455
knave,4.373871099609839
dimly,4.373779286829457
shock,4.3737393867943
macho,4.372707960323534
renew,4.3718417037061394
ahead,4.3717962746911425
plush,4.370711681720656
piper,4.369414178191016
nobly,4.36703535523433
mocha,4.3658694999460845
graph,4.365498679218805
doubt,4.36508279100841
femur,4.364978611893507
wooer,4.364074097106812
match,4.363920840330029
right,4.3636249689745625
covey,4.361424659610231
thyme,4.360367555801737
vocal,4.359876369915492
purer,4.359663525215143
burly,4.3595523247969235
major,4.358122002608234
mouth,4.3572207686079425
bigot,4.357128078159202
wagon,4.356783013082392
hymen,4.356376987758755
brawl,4.355446797429337
drown,4.3544473669793415
tacit,4.353649410096974
cleft,4.35254311488562
glove,4.352055167380942
flint,4.351685196657614
blank,4.3492960008874375
taunt,4.348412950113119
heath,4.347702040161309
spunk,4.347127320932578
gauze,4.347046645832487
sixty,4.346039402445267
aphid,4.3459526233655055
spasm,4.3459016727511885
eying,4.345119214403026
briar,4.344336825716802
armor,4.344032378999052
sweep,4.344003238067884
wordy,4.341140836284525
gipsy,4.341054176878035
swing,4.340863987598376
duvet,4.340321284433017
godly,4.339861174968658
enema,4.338972037751929
troll,4.338462523301277
rough,4.338103233797986
limbo,4.3375782408049455
smash,4.337565618453256
brawn,4.3366429488351
quiet,4.33514948787238
trust,4.334965876181893
given,4.3336444128311395
heavy,4.333036139880106
incur,4.332915207691479
pixel,4.331899427588559
yacht,4.331027685362193
borax,4.330327128761975
squad,4.330173884927619
adage,4.329389209537905
clamp,4.32930889369308
ruder,4.328640220439845
spoon,4.326946375196607
atoll,4.326531185764164
tract,4.3254633985378925
foamy,4.325047505237918
using,4.324299762324267
bravo,4.3234360323502266
frank,4.323366632507888
tally,4.323253594748471
venom,4.321806957065934
cheer,4.318052693778186
apple,4.317121514490145
snuck,4.316562261913263
youth,4.316122917932486
theta,4.315998595688511
gassy,4.315604565191946
showy,4.314137602915502
detox,4.314114117587606
quote,4.311524873496575
axion,4.311346623440434
cello,4.310691617359223
joker,4.310058824464463
knife,4.309769749198191
donor,4.3095532109622665
joust,4.308484038584389
skimp,4.308037486728062
touch,4.30766189397404
pence,4.307468232001382
creek,4.307377954092608
drama,4.307010014600008
stuck,4.306824632022743
utter,4.3046857025529945
newer,4.30316533256097
group,4.302769541010485
elude,4.302445428950185
froth,4.3015016654149765
notch,4.301228519518953
lofty,4.301221393913901
snoop,4.299596297679264
amply,4.298347809957155
belch,4.297574147562763
floss,4.296979195698963
rower,4.296864288165502
sappy,4.296782662884111
blunt,4.29672065536973
banal,4.296419873840167
motif,4.295287334842814
dowry,4.295057892533012
flout,4.294524149352528
quest,4.29349314886347
quite,4.292374735792462
circa,4.2916528540409065
carry,4.290388076143745
stoop,4.290322712973481
swift,4.288625261593125
prowl,4.288306260233182
ether,4.287986981703643
rocky,4.28707429111341
flume,4.283447952151067
quasi,4.283213009680731
umbra,4.283156154817883
joint,4.282600491086299
child,4.281801580943891
bleed,4.281435637640798
vapid,4.281384708898893
would,4.280965958509096
parry,4.2807400757810115
chief,4.280650192939474
fleet,4.279588257529437
brink,4.279496075742293
imbue,4.279269287912142
spill,4.278728386856294
throw,4.278469762285337
optic,4.276085319233826
oxide,4.274545317853544
vowel,4.274191170433894
kneel,4.273552691039109
lorry,4.273226360031372
sixth,4.272158625649517
lurch,4.271928056815884
begun,4.271924990689636
batch,4.270415799567223
crown,4.270320009701398
ledge,4.269715750859785
tithe,4.269547948789045
libel,4.269410023939047
deuce,4.268991002466292
favor,4.267609080780669
grimy,4.267578192095187
bingo,4.2673844320069865
bring,4.26638171387006
agape,4.265666510588849
drool,4.265636873019663
color,4.262452044510004
waxen,4.261652567465973
local,4.261629993993965
topaz,4.2605879037392445
marry,4.260104080723491
cumin,4.2599474803799975
boost,4.259919585952445
prior,4.259785904199582
crimp,4.259121307656687
ethic,4.258281066624852
blush,4.257379817163926
mogul,4.256984820236997
trump,4.255860674540543
revel,4.255633189594756
jaunt,4.255361203691213
drunk,4.255220174917102
odder,4.254859964209666
elect,4.254268548608419
hydro,4.253843622440689
canon,4.2535190621457515
gecko,4.249627750197644
quart,4.249363723479852
rowdy,4.247916436223492
light,4.24593237766141
gooey,4.245333699853304
freed,4.244706203176287
lever,4.244574113323326
toxin,4.243178398394341
trout,4.242980592155887
stunt,4.2416873200677685
tough,4.241476299238625
clink,4.241225086020129
loyal,4.240092222599144
thrum,4.239884924152582
arbor,4.239577485547392
parka,4.239521345951166
taboo,4.238959523586578
fancy,4.237820708479751
woven,4.237679683606209
bench,4.237362092900003
nerve,4.237357021365315
dryer,4.234773989975476
bribe,4.234362339773398
cling,4.234228115697812
unwed,4.233695573074444
merry,4.233354142589138
thong,4.2327529267517665
alloy,4.232594784773003
gauge,4.2310845695251675
defer,4.229972432761576
swell,4.229328053221139
album,4.229166215861247
octet,4.227923905627244
crowd,4.225526493553296
tying,4.225192165093299
wound,4.225064355961777
hello,4.224538793941584
endow,4.2240213384215055
dingy,4.223984823703791
needy,4.223917759425762
tutor,4.223346358201666
motor,4.2218710812271665
forum,4.2215399905614595
found,4.220907086169756
budge,4.220271023895369
chalk,4.219230592176507
unfed,4.21906144765295
hence,4.218831911236966
vogue,4.218645261258831
input,4.218629581719161
vomit,4.218217739989682
helix,4.216775061604424
rarer,4.212876268929549
froze,4.212810600248691
epoch,4.212341949042153
mossy,4.212247304545201
extol,4.211770561852195
eerie,4.210716682678515
moron,4.210290143836286
fella,4.208869004446601
phony,4.208149805596859
crypt,4.207304204947295
exact,4.207074609791325
churn,4.205110675926298
slush,4.204235458375821
birch,4.204062947290794
lilac,4.200174994455154
aglow,4.198646256297586
chirp,4.198411439219036
harry,4.198371037858567
etude,4.197309749943934
sully,4.196392786281741
lying,4.195772216329807
droll,4.19521423661316
dusky,4.195112868322658
again,4.194878072741126
pivot,4.194321448164766
fluke,4.193477581253196
think,4.193413753535774
whirl,4.19296344932945
truck,4.190849254077435
karma,4.187353802349192
ditch,4.1866330499983455
empty,4.186521903904486
eking,4.185606989672715
growl,4.185368781063278
prick,4.1846584084305825
wispy,4.182855296164595
vigor,4.181979220704225
twang,4.1819274117971625
filth,4.180986938860266
abyss,4.180181258804796
thing,4.1800107797807495
hefty,4.179280364247553
friar,4.176153541199523
dally,4.175958135726749
flank,4.175664470160497
young,4.174326814037201
rover,4.174023615229208
theme,4.173906309865326
pithy,4.169971489022203
milky,4.169822485458328
recur,4.169643239451255
never,4.168011325055729
cache,4.167566186112053
ivory,4.163938469423988
tenth,4.163177347774454
weigh,4.162646727956137
beget,4.162040890571069
troop,4.1618417601190485
elbow,4.161767874550026
drill,4.161556590797655
larva,4.161214913657
await,4.1606345104646385
ghoul,4.159798445668448
grown,4.159734595750258
pushy,4.159007185440887
evict,4.158246823526923
brown,4.157449951220115
cacti,4.156437131791125
wrong,4.156393623623352
quail,4.156201276164329
sushi,4.155994370336668
tryst,4.155368605223032
usual,4.155097101574512
fluid,4.153966914092236
night,4.150836939511417
skill,4.149923604247578
modem,4.149407965225046
mushy,4.145550289656489
honor,4.144967483605844
bible,4.14493906148441
welch,4.144854945960875
equal,4.144718097543203
downy,4.144703035841169
fixer,4.1446632535609105
quota,4.144415558073501
opium,4.144004862455045
junta,4.143889147863057
fatal,4.14365090637197
berry,4.143189399840118
black,4.140236798695069
heave,4.139987217025016
bleep,4.138688853735826
blink,4.1381307938723895
juice,4.1351107593602645
missy,4.133026670383561
humid,4.13266557255388
tenet,4.132279255795945
debug,4.130564973698695
kneed,4.130448219557979
clown,4.1294491429745355
amass,4.12818713177273
ditto,4.126919673298346
wrack,4.126620864086962
crazy,4.124994590752839
gravy,4.122199804492894
leech,4.121021825435356
swash,4.119732839140858
pinky,4.119332037578147
watch,4.11794774784711
swung,4.11645655597527
bossy,4.116319239696998
rigor,4.116073621705074
pitch,4.115960794768956
shuck,4.115396121248375
swoon,4.114959716697728
robot,4.114429792027725
envoy,4.111476555735183
sunny,4.110775209425951
musky,4.107364116166583
river,4.107306241852055
wring,4.106974654371223
revue,4.103591840939473
index,4.102401540513072
dough,4.098139043908103
tibia,4.0976518411882505
arrow,4.097494983100224
pinch,4.097123010543127
annoy,4.096900539902126
scoop,4.095663458738739
cabal,4.094574621587716
catty,4.094412954853755
fishy,4.094140534667801
tweed,4.092910377582995
colon,4.090900342474744
mecca,4.090301387985013
axiom,4.090083743120904
flush,4.088793915671858
murky,4.087506013414206
quake,4.086949004034859
wreck,4.086885468729225
lunch,4.0821597139037396
fetch,4.080701892209588
edify,4.080320937675583
patty,4.0802556518400594
ember,4.080187233164297
iliac,4.079254155055578
brick,4.077944937446956
dying,4.075965656127732
dodge,4.075311911976786
flaky,4.074168011394645
pouch,4.073423304285219
rabbi,4.072435018693002
botch,4.071104934785887
award,4.069867159041258
adapt,4.068329281351756
evade,4.0660520041125015
banjo,4.061066919106487
swill,4.0607478735429945
kiosk,4.059077840298207
lupus,4.056803915873921
pagan,4.053779442058798
husky,4.05325120214459
awake,4.052998043802447
unfit,4.052696961479642
valve,4.051889732284868
dwarf,4.050832726699464
where,4.049919496897712
delve,4.049715290656785
petty,4.0495645529219235
windy,4.048951685931086
dandy,4.0489306279522514
fudge,4.048362266887199
bushy,4.047716411166087
exult,4.046963309487657
ought,4.046064181066733
vodka,4.045434902791333
butte,4.044949979740598
udder,4.042778782867822
gouge,4.042334421332804
havoc,4.038458597783178
fence,4.037195611245965
crump,4.034334818549533
quash,4.032057081831355
annul,4.030701793155815
shook,4.026996063019204
canny,4.026261141823543
druid,4.024165164648075
might,4.022548992582652
spook,4.022198566775907
roomy,4.021989475112302
bawdy,4.021504074549084
verge,4.021301835394053
manga,4.021239570305501
climb,4.02091109504668
plunk,4.019810393001811
bylaw,4.018001927775976
blown,4.017467158719839
champ,4.0166951592242075
clung,4.016471465543979
whelp,4.013649009620437
waltz,4.013635561049372
droop,4.012023331270886
attic,4.010930308073153
brood,4.010582309166918
teddy,4.010573095285946
privy,4.009160501998582
imply,4.007006111924355
filmy,4.006642408236411
jerky,4.005978687702436
avail,4.005660159680608
pique,4.0030149573325895
soggy,4.001303928739113
cough,4.00084055480978
query,3.999616313755703
blimp,3.9991405149178334
abbey,3.9983421308685276
rumor,3.996351248149382
alibi,3.993953590695236
upper,3.993593729672232
lumpy,3.9910007420200726
toxic,3.989638857064433
venue,3.9873881468474357
frown,3.986612878828574
dolly,3.986360616002766
penny,3.9843635083503735
staff,3.981256829283792
grill,3.979095238886603
awash,3.978624794982555
hedge,3.978325464410253
width,3.9780987433965085
elegy,3.9776146480492254
fauna,3.9747256127545394
flail,3.97469322051775
batty,3.974320630053198
ferry,3.9708370032293914
flack,3.970550034120047
sassy,3.970159201868444
block,3.969995884873207
junto,3.9669628005780813
belly,3.9666066113094285
wheel,3.965519214095823
mafia,3.9649049804671876
conic,3.9645271748668325
limit,3.9630591882377932
thick,3.962406366112788
dutch,3.960337539055639
razor,3.9602509932554857
vinyl,3.9594915186416455
aloof,3.958957997493414
whisk,3.958936329261748
weave,3.956000683375327
owing,3.9553141474027935
bosom,3.9550672401880953
fling,3.953819303468786
afoot,3.9507211369866195
avian,3.9502260271305007
quilt,3.9474273349685047
frock,3.9470829180374594
enjoy,3.946551589575544
idiot,3.9441494821499745
folio,3.941419978098579
radar,3.9406376886318446
enemy,3.936410323635656
krill,3.9339101161047783
fleck,3.9328932455911847
crumb,3.9320211493410944
condo,3.9277970780905
exile,3.9274510593972334
ennui,3.9272869479053614
naval,3.9264233714416203
geese,3.924780997223364
mulch,3.924166101756476
fewer,3.9204766559932502
skull,3.9197035559551625
ionic,3.917655591529921
loopy,3.917511806280501
rugby,3.9163607251882464
swish,3.912349141728082
union,3.911795286435754
twist,3.911215789595846
wharf,3.9109555876673148
dilly,3.909075052767036
alpha,3.9080831258862814
comma,3.9049630785611407
floor,3.904163394957327
bough,3.9041417137707897
coach,3.9040415294270807
wacky,3.8947121864912377
clump,3.8923785635764823
amaze,3.890941481519469
swoop,3.89064796457714
allow,3.890383290908104
cycle,3.8896269282608253
array,3.8880864165334983
wrung,3.88666054110722
pubic,3.8856811583698128
ditty,3.8853134329905514
augur,3.8850595316132863
lucky,3.8847623762826125
picky,3.883953490009416
offer,3.8835119738128103
proxy,3.8829301495014614
whiny,3.882484186570358
outdo,3.8806766329844455
vixen,3.8774283490480452
punch,3.875523686557238
unify,3.874956087523445
melee,3.8715409476587683
blood,3.869584106003831
itchy,3.869328230942148
booty,3.8691140738649574
rigid,3.8644149188881602
munch,3.8638644929792365
assay,3.86263911425573
abbot,3.8624443179178396
spoof,3.8614552217465237
annex,3.858361768633139
quark,3.8581763009622
blitz,3.8574014365031006
bevel,3.8573128583745646
dumpy,3.8572004775287887
bulky,3.856765303213954
hussy,3.8558285205748803
toddy,3.8542578031138564
undue,3.8520782229658757
going,3.8518440644878322
squib,3.8518215771220126
curvy,3.8512863599016858
timid,3.851272948931752
kebab,3.8502722196418855
crook,3.8500300726782286
queer,3.849873866988242
cheek,3.8476113560405545
qualm,3.8471151533972834
savvy,3.8448221852772084
flown,3.84411764374669
witch,3.8439869217955516
gaffe,3.843883138969915
villa,3.843252529960088
weedy,3.84294764314988
axial,3.8420340514729108
howdy,3.8420210321400536
comfy,3.8366570512209353
hunky,3.8365202330064756
fritz,3.835955360708402
embed,3.834486561079728
groom,3.834373247991393
caddy,3.833964153384951
truth,3.8333938955367874
winch,3.831285434602911
gulch,3.828729050393463
exert,3.8286255523691155
mucus,3.828422403334105
lipid,3.8279629920868965
gawky,3.826895213170845
gayly,3.826567794111583
broom,3.8264151009327207
visit,3.8263506670066225
tepee,3.824738125401312
holly,3.823463845386064
finch,3.8234445304801223
paddy,3.8232626492145747
thump,3.8230372323507544
ninth,3.8219764603416495
nylon,3.820767543641074
fungi,3.8197214945624323
worry,3.817516994558651
shyly,3.817126283429992
awful,3.8167011938154385
pluck,3.8157735707007703
igloo,3.8140037460129856
penne,3.8136153227339733
event,3.81360842552117
crack,3.812827553726927
skulk,3.8119271526996568
aging,3.809871846140767
catch,3.8082673957868685
ozone,3.808088301137186
fatty,3.8079042617052297
geeky,3.80774344452896
frill,3.805073872233548
golly,3.805059250925021
furor,3.8047795857720272
tabby,3.8039019554155935
gumbo,3.7998562329233674
flock,3.7985650785926706
curry,3.7931302300680603
wedge,3.7931272238994014
epoxy,3.7927937075544884
beech,3.7926085423128595
leggy,3.791120574313646
sniff,3.790543967042052
belle,3.7868214293020026
fever,3.78432450703224
stiff,3.7806812875140574
humus,3.780340013529898
moody,3.7799980160141287
duchy,3.778784023337175
photo,3.776430075001679
pudgy,3.775812001023716
butch,3.7744406341263645
rotor,3.7738911551012584
flick,3.7696916039543718
plumb,3.7681664545235094
wight,3.7680853753278765
every,3.768008374576166
bunch,3.767264746823571
judge,3.765186697019423
booth,3.7621463467456615
apply,3.760555582629752
fight,3.759795349787969
mambo,3.7589586123767322
hatch,3.7586367892318444
bezel,3.752979752340033
hilly,3.751892615247438
knoll,3.7491182889712364
skunk,3.7477039783993518
brook,3.7454001131063994
flunk,3.7440693161215206
coyly,3.7382893249136977
fanny,3.7365010584686513
flung,3.7359095197880685
comic,3.733337396288219
error,3.732472992557759
wimpy,3.731918245725647
digit,3.7295193288478727
pupil,3.7273523318492363
dryly,3.726895887819697
chunk,3.725726166371656
usurp,3.7224094967374386
billy,3.7204547195992514
thumb,3.7175745415475
teeth,3.7167445923297406
wooly,3.7114615382096905
lymph,3.7104277468923477
queen,3.7101339353923923
outgo,3.709854963570274
nutty,3.7083399336751808
evoke,3.708024148097675
hurry,3.705625502789831
rajah,3.7048521584692007
freer,3.7036569380594546
bitty,3.701691489473036
dwell,3.7016699079339475
sissy,3.6985986851208352
refer,3.697673340174815
gloom,3.6974487594845957
flood,3.693164708600567
goody,3.6921682000950633
proof,3.6908459320458746
bloom,3.6873383717605455
dully,3.6859496030907755
equip,3.685672216575839
quoth,3.6812142909731267
occur,3.679447404608087
allay,3.6786051637352277
vouch,3.6766090056407963
forgo,3.6738936097477772
clack,3.6722337155301505
whack,3.669384351898832
polyp,3.6684804462117144
macaw,3.663698064494352
fjord,3.662154704149931
beefy,3.661744330309557
kitty,3.6614538912290766
booze,3.661395967383872
quirk,3.6610910932426206
ruddy,3.6609501411078034
chill,3.658460940157329
fussy,3.6518463220356185
mucky,3.6512679986698444
glyph,3.650976881826248
idiom,3.645936842266523
crock,3.6409363497459575
undid,3.6385557732087346
cacao,3.636659234582902
funky,3.6314745448010832
happy,3.631161313483207
bongo,3.6292260008977952
icily,3.6287674409100457
folly,3.6278606235312294
plaza,3.624941195788263
chili,3.6228617461774366
taffy,3.620322471982434
scoff,3.617519973780554
nymph,3.6089387490058336
oddly,3.608911394383474
offal,3.608476057263016
crick,3.603270861915497
hippo,3.6032668975420448
conch,3.6028468241398532
inbox,3.6015096318508193
papal,3.600777709168807
excel,3.5987115314105163
vying,3.5952790524426215
llama,3.594762452943374
khaki,3.5936157733495073
lobby,3.5902011684783677
lowly,3.5889394407177195
pixie,3.5889359630912514
expel,3.584974218419521
putty,3.5841707939500287
chump,3.5835728860573175
cabby,3.582474832020639
juicy,3.5803290043223526
theft,3.579015248286766
pooch,3.5746188233931124
tweet,3.573765137079585
tight,3.567848641328323
blurb,3.5666434692415905
snuff,3.5566555313051835
willy,3.555071655151006
ovoid,3.5548046451728417
filly,3.5487687860618506
stuff,3.5480727625659565
witty,3.541483717420869
jewel,3.537666472525379
ninja,3.5336122389132285
dodgy,3.5301819833100123
woody,3.527698867276633
unzip,3.52629058008929
cinch,3.5257817354181333
aback,3.5249906709712504
guava,3.5241590987625413
knack,3.5228401820188933
cynic,3.5167050745550066
juror,3.515500638750334
jelly,3.509695223713098
furry,3.5071574052342736
idyll,3.50624422177374
gully,3.5042075213165926
clock,3.498647523214241
bully,3.496903410224266
baggy,3.49672115988019
hitch,3.494220046786201
couch,3.493856941812375
pulpy,3.493671975007801
cocoa,3.4933028993857436
kinky,3.490188847340774
jetty,3.4898915464116507
myrrh,3.4898318873244016
tatty,3.4799969859295126
quack,3.4793075295424076
livid,3.475726627796162
skiff,3.46503487052272
click,3.4645511692175934
level,3.463913686877137
eject,3.456790619026512
onion,3.4567356731952983
giddy,3.4482759616067726
biddy,3.4464962665806103
verve,3.4407602063482106
thigh,3.4405006432862892
widow,3.436662072442765
emcee,3.434682783874267
madam,3.4270130078343417
uncut,3.422891542814722
maxim,3.418134913311629
bunny,3.4092120503765395
buxom,3.4007182652834653
fugue,3.398120321362021
slyly,3.3935036459445396
tooth,3.390803503816267
motto,3.385930526045404
wryly,3.3810082439378615
dowdy,3.375000064876241
civil,3.3698518518356018
quell,3.36479234401725
hippy,3.3621962855744965
shush,3.3618655845179917
fifty,3.360979401825978
nanny,3.356501771947655
knock,3.35531104321704
icing,3.349704401798003
goofy,3.345412163228609
cubic,3.3443867446951514
jolly,3.34041001055256
jumbo,3.3392938723409014
plump,3.33535396854199
gypsy,3.329099556766037
piggy,3.3274023913970128
fully,3.327211066432487
muddy,3.3168462020689238
check,3.306159159513245
hobby,3.301081632913042
dummy,3.298887479996743
cliff,3.2820935335742236
quick,3.2762746206585978
pizza,3.2741723340729965
hutch,3.2694811579634675
hunch,3.2631398755478065
fifth,3.258087282586044
vigil,3.2415951512082497
gamma,3.241449612387124
funny,3.2400760256378196
cluck,3.2380157266816703
femme,3.233010488154881
magma,3.2298751077853205
buddy,3.223242523222459
whoop,3.222971693038888
jumpy,3.215146469438872
known,3.21109011009355
daddy,3.200974553152018
quill,3.1953786911439237
kayak,3.192784432502223
kappa,3.1917830748361093
chock,3.1814015845061516
chaff,3.1763543951238997
chick,3.1393930127780183
foggy,3.130908074998374
boozy,3.116584325973467
gummy,3.1144524743777513
guppy,3.10858458748378
minim,3.10358818378553
gruff,3.0920570155486766
ninny,3.079351645051271
humph,3.0570535073364566
mammy,3.0478311732683196
buggy,3.000425165657209
which,2.9943208988096766
booby,2.9782836266286528
woozy,2.9522825070639125
dizzy,2.944423804756138
bluff,2.937042216009349
chuck,2.921342661057318
twixt,2.9181467323359684
affix,2.900512315569273
pygmy,2.890161252708697
queue,2.8894577335888236
puffy,2.884040852644111
poppy,2.8535733588271426
mimic,2.8344199824635825
whiff,2.7103705731137575
bobby,2.6872105666999584
mamma,2.67487394535646
fizzy,2.580843180429234
vivid,2.564678991248718
jazzy,2.562133035506549
puppy,2.5578297585646834
mummy,2.5537640712846406
jiffy,2.5475577279601636
civic,2.499586290205423
fuzzy,2.3571750543007113
fluff,2.353898107192726
