Word,E[I]
aviso,4.674464235178867
festy,4.674154559452641
grows,4.6736535203914675
voips,4.672810617076218
faced,4.672684985533661
dosed,4.672672862812008
qadis,4.6725649735941195
brows,4.672526269974954
ataps,4.672296123931657
nisei,4.672059266963546
maiko,4.6719460821647445
steds,4.671902100477258
wited,4.6716213923179915
maund,4.671619403658063
urare,4.671454150728271
lubra,4.67138535356222
banty,4.670831663938465
chert,4.670778193712148
ngaio,4.670774522524726
bosun,4.670536948565122
ankhs,4.670488791251603
jarks,4.670326607662697
feels,4.670246504417044
peter,4.670071883918304
hauld,4.669795232635883
scans,4.669685647723972
jokes,4.66930717726775
kivas,4.669279590422354
vealy,4.669221068455546
pohed,4.669206139078501
whios,4.669195847562473
yulan,4.669077551110863
atria,4.668510984813127
galop,4.6684095184443715
camas,4.6684037193931305
reify,4.668353221844692
kylie,4.668197301448663
finds,4.668155133225375
embar,4.668152348053173
algid,4.6679606860356735
troat,4.667676337745295
unsod,4.667649571871209
hoyed,4.66755347245427
scala,4.667526114919717
rusts,4.667523572214268
gibel,4.667415102792811
sycee,4.667273287091749
tempi,4.667167737523162
wined,4.667097654642707
clour,4.667059286121057
apsos,4.667057887206634
fused,4.666853108655576
rhyne,4.66673539811985
glibs,4.666691147377165
sleys,4.666686390598027
purin,4.666470792988808
thrid,4.666411023754899
drear,4.666246386147118
maaed,4.666172604928471
idyls,4.6660451044833895
wives,4.665905631079071
sulfo,4.665870065506925
weets,4.665701350614118
diene,4.665610954958438
balun,4.665489159367244
cobia,4.665316325578959
hecks,4.665314753524799
zerda,4.665198266341729
snaps,4.665145714218506
situs,4.664982993014705
bings,4.664914755620747
knuts,4.66478516270115
courd,4.664371296746906
omrah,4.663830418275495
flota,4.663714959766044
docks,4.663646507296593
iglus,4.663618629824879
howls,4.663509898050602
knops,4.6633062817815265
gyred,4.663108388927643
kests,4.663069225292184
yowls,4.662491226384063
wayed,4.662054672345325
odyle,4.66192042140691
maria,4.661869959682644
spawl,4.6616933426654334
proul,4.66166523547726
erses,4.6616649407918835
incus,4.661538894419071
eider,4.661326062145448
milfs,4.661320637388362
mikra,4.661274914974784
loral,4.661249175452099
phial,4.661169202116238
veles,4.661138294092485
roops,4.66108868190308
bower,4.660950925028117
lotte,4.660914532452319
cnida,4.660708892292069
wauks,4.6604884466553065
bykes,4.660366746137439
skeen,4.6603649858047005
tacet,4.6601797555905815
splog,4.660100930500921
pisos,4.660087720789757
laigh,4.65998634190009
omber,4.659655620707106
nould,4.659622187276205
tronk,4.659526519421945
fives,4.659523830057458
tholi,4.659511518753529
syens,4.659371101043267
leses,4.659055967673657
gyrus,4.6590337853327
ferly,4.658804925339055
goeth,4.658663820251688
algas,4.658632219349347
duroy,4.658567408415968
maven,4.6585241078747845
sozin,4.658435334362561
sewen,4.658401276362365
gerle,4.658363987743345
fined,4.658190922455035
aglee,4.658060681910775
homey,4.6577624353186895
skers,4.657702802853407
aleck,4.657459059933298
infos,4.657408875211028
felid,4.657164557377767
voled,4.657101170443024
kanae,4.6568615021961675
tryma,4.656811441249367
thuds,4.656686666566816
urged,4.6566424468843435
frigs,4.65662954950217
denet,4.656373181215834
kiths,4.656205001848182
capas,4.656123814011403
buoys,4.655904204846479
staps,4.655848020549298
shrow,4.655707581244731
masus,4.6555543217362425
jibes,4.655366562223743
ginks,4.655253135707028
orach,4.655082861713356
slabs,4.65491222845623
gofer,4.65474809247728
rooms,4.654728046749991
lowan,4.654625071315433
pubis,4.654615685892475
binks,4.654346100915043
buses,4.654196673618936
wafts,4.654188559567465
gynie,4.65410560035609
snafu,4.653793834723205
musca,4.653739448127246
misos,4.653721720617668
serre,4.65362063652483
hemin,4.6535069850419895
palsa,4.653359666704506
burgs,4.6530059193112505
ofays,4.652894495194524
heeds,4.652806401744207
curli,4.652542118614746
egers,4.652440229891839
paean,4.652345556982051
skimo,4.652128775350887
dript,4.65210912276336
jours,4.652002329895511
assot,4.651987629229079
rived,4.65198550228117
clapt,4.651856925852041
swayl,4.651802246188343
priss,4.651701988140404
memos,4.65168516518649
yapon,4.651575614785533
pursy,4.651524427533003
becks,4.651459079314606
vangs,4.651452522095393
ghest,4.6510914704928075
poeps,4.651000190795725
dwile,4.650884517791004
lathy,4.650813269624744
skeos,4.650773974638287
albas,4.650770547781298
sowse,4.650546708233821
begad,4.650546121631323
ocher,4.650490775682723
obeli,4.6504861011808405
erugo,4.650448958833775
dovie,4.650308895958807
chiao,4.65009343287293
poilu,4.649997427084221
pacas,4.649726752929922
costs,4.649657936240192
sanga,4.64950994527613
sinus,4.649460762655666
plows,4.6493959914781335
atmas,4.6493853715455815
gawds,4.649341584636369
newbs,4.6492689633402895
kelty,4.649194182016251
creel,4.649079414372597
gyral,4.649057389584636
serer,4.648990294330566
films,4.648624752455991
guano,4.648579672353768
steek,4.648431978841657
fayed,4.648214209326483
yourn,4.648168689473701
fouds,4.648002786994393
amate,4.647844535452968
boyed,4.6477468243667515
canns,4.647686656543467
yawed,4.647670976359827
turrs,4.6473820052261505
amido,4.647373601280611
agism,4.647301194413373
clows,4.647166169244673
murti,4.647002830733766
waken,4.64686183787845
kievs,4.646728102658341
pogey,4.646723732943915
cuber,4.646468257960559
tumps,4.646319122049677
porer,4.646013729967351
witan,4.645954617590218
bawds,4.645771554663574
jerks,4.645707336338152
fasci,4.645294743775092
kendo,4.645284281571531
ylike,4.645263593805357
tharm,4.645249269998438
tapet,4.645102903724064
halls,4.645014882245072
golfs,4.644984021954014
readd,4.644804091743855
tawas,4.644380791386885
nicol,4.644238046041236
gecks,4.644140567483309
mudra,4.6439303468178625
gamin,4.643768759931789
eathe,4.643655465063956
scody,4.643461739339283
armer,4.642894624076026
gowls,4.642877562630851
cupel,4.642540703622038
nimbs,4.642509875746505
youks,4.642485924148552
chola,4.642256280883857
patte,4.642207855301915
ochre,4.642180130604043
indue,4.642132591690296
direr,4.642083952084951
scudo,4.642046374868828
sedge,4.641999660267391
sofas,4.641982126734156
whore,4.641681726947061
brers,4.641568352761598
penie,4.641392075081743
tints,4.6412880086512445
chota,4.641119153204434
meynt,4.641079091524718
plums,4.641068644903284
cyder,4.640832492812323
nowed,4.640662239313211
ihram,4.640654306909668
posts,4.6405591677748435
genty,4.640359157031308
taxed,4.640280400999737
houri,4.640264935559423
flocs,4.639761273715484
mousy,4.6396626406895365
dawks,4.63958886273782
cocas,4.639566090079021
guyse,4.639496290562867
scrow,4.638997034706587
pepos,4.638959089583568
foram,4.638723569180447
abbes,4.638519730130015
baghs,4.638462021767109
liven,4.6383644841395935
tabun,4.638256400487174
regie,4.638182921001867
octad,4.637914501146923
macas,4.637836857261441
pekes,4.637803608192733
yodhs,4.637784623852721
bowls,4.637748611614505
nicks,4.637653770591225
areca,4.637573668551082
cooer,4.6375515433301695
yeeds,4.637494582227141
benty,4.6374523993431875
flops,4.637335126856448
cetyl,4.637280894104421
bunia,4.637251699450631
jilts,4.636937366027115
inkle,4.63684478478323
hajis,4.6364022896949635
twain,4.636104377531389
sinds,4.635949563615147
kelim,4.6358804532421445
clint,4.635764226425605
guiro,4.635455385622231
terek,4.63538859703188
leavy,4.635180173570496
aleye,4.635168421327806
veers,4.635094483921295
tanky,4.635080677113204
ordos,4.6349164850877775
wawes,4.634800111586166
mashy,4.63467650789814
dwams,4.634366254986975
inspo,4.634174197875192
meuse,4.634096677192493
subha,4.634036757139852
skene,4.6337799487054125
dicot,4.633764540074436
smirs,4.633516917665201
lovat,4.6334471524000636
stent,4.63330863149714
nolls,4.633293779580397
clave,4.633252198218417
rager,4.63315036530217
sibyl,4.633143674757836
burks,4.633140470214086
douma,4.6329945845042735
liana,4.6327916150417146
stown,4.632607670427428
wefts,4.632522300306336
metho,4.632404067656059
lumps,4.632221568937089
seels,4.631887264940088
yomps,4.631885247308392
tenue,4.631863781275526
limpa,4.631790873567118
palki,4.631560339878993
hoors,4.631448162309794
gouks,4.631233494455025
cyano,4.6308330455090845
rindy,4.63056096494109
raree,4.6305238512195315
mosts,4.630332373788398
laxed,4.630319499124522
risps,4.630318682533387
pouke,4.630053529049383
bouks,4.6296565604337125
axone,4.6296305392974055
xenia,4.629614947074966
luaus,4.629525859882255
predy,4.629455667985878
stoit,4.629109370028777
hinau,4.62901367592244
dungs,4.62884602731829
figos,4.6287445667313065
sough,4.628681804091618
exams,4.628423444259751
myops,4.628304407906626
hovea,4.628089876281994
hells,4.628066895335657
arepa,4.628022920275356
carta,4.627933962406342
sybil,4.627890868679461
saddo,4.627872310238268
lassy,4.627412969585449
snell,4.627235466116854
repps,4.627151466640499
fyces,4.627130731146427
artal,4.627079428565908
cered,4.626959069333785
dolci,4.626844283543971
bluds,4.62682971424319
hawed,4.626599233486008
kohen,4.626550452265668
kaury,4.626532260967556
phuts,4.626488339087827
aecia,4.6264382813006035
anglo,4.626261330697779
kings,4.626220948674951
bisom,4.626201072540998
galls,4.626135386071577
shirs,4.626079362723235
fribs,4.6260766578864265
coked,4.626071125787983
hazer,4.625857731619075
onkus,4.625795690667261
genip,4.6256423564636995
volta,4.625603893541847
tacho,4.625380696246984
weens,4.625128439961432
cogue,4.624270663406696
hacek,4.624258990446028
kumis,4.624215089231104
mobey,4.6234397837205545
thaim,4.623427178332287
speug,4.623421690530036
leves,4.623343667771091
stell,4.623316604433459
tigon,4.622937429521044
pokal,4.622892215246979
aspis,4.6228114764919335
ksars,4.622704499486778
bantu,4.622651941906545
rucks,4.622485825891765
ached,4.622458187549993
dated,4.622443973030074
kembs,4.622142481470387
kazis,4.622051905250247
matte,4.621952661885382
japer,4.621773507504688
winey,4.6217377519265685
genom,4.621718383475082
baisa,4.6216732446736195
shawn,4.6216628038706915
bogus,4.621531133210114
lanai,4.621222257768467
noyau,4.621066827453256
tsuba,4.620975035910723
tonne,4.6208499323875225
glued,4.620834694284574
folks,4.620557447820231
poked,4.620552321692524
boyla,4.620473866840137
fuero,4.620467349548604
gerne,4.620425285210168
ocker,4.620413220795581
balls,4.620082669873
pseud,4.619820321112302
touts,4.61978206171051
podge,4.6194964092242765
cools,4.619039659773944
slebs,4.61902662462536
sweel,4.618985288402415
pools,4.618909329800382
blued,4.618762396941137
ferny,4.618582937382936
foyle,4.618050760839467
raird,4.6179206191259174
vomer,4.617863098435448
tripy,4.617829003109769
unrid,4.617773772480486
fawns,4.617768409306733
gaspy,4.617701914974145
lassu,4.617661063472689
stewy,4.617500506389486
farci,4.61741591951433
gambe,4.61712472624499
phage,4.61691771490797
mbira,4.616849455131197
pengo,4.616728193163918
palps,4.616202934423505
barbs,4.616047015078475
yells,4.616007301693468
murid,4.615827059904502
retem,4.615786109172795
litho,4.6157792903617825
yowie,4.615541650324092
bunds,4.615494791025081
duxes,4.615172819710493
cuzes,4.615095927294037
misgo,4.614980156448016
fural,4.6149703154579615
lycra,4.614949660316611
vaxes,4.614939760336907
debur,4.6148867727097285
gnaws,4.614709477213504
taxor,4.614574882516851
quais,4.6144822828823795
dunks,4.614464631412959
resew,4.6142710823109665
sutta,4.614253248933314
erned,4.613624568364181
rawly,4.613072528025382
rezes,4.612971175883418
fouat,4.612919887816678
nkosi,4.612628498893912
conga,4.612598405054609
tubed,4.612596391821585
clept,4.612548407341955
sowth,4.612503931298904
steps,4.612291756179591
goors,4.612005772104381
casky,4.611662938762863
atopy,4.6116088803062985
snoot,4.611252791620588
coots,4.611209384367193
polos,4.611124806204118
piony,4.611014246210098
luged,4.610951872067963
selfs,4.610739124068884
pirog,4.610690845997544
loved,4.610456235097692
mochs,4.610315679862877
ngati,4.610277457820606
sluts,4.610072072249616
carby,4.6100540552172795
surds,4.609973952102731
slops,4.609919630980261
gleba,4.609209147886599
feens,4.609010125225215
chuts,4.608725346400299
fitna,4.6084341860438105
woker,4.60825938179368
laded,4.608170316500441
dolls,4.607924783160987
nonet,4.607922595601628
therm,4.607860271673384
seepy,4.607677974993616
modge,4.607565830168156
gismo,4.607354741429652
boors,4.606931458600143
gusli,4.606797362767201
mools,4.606641289953315
malms,4.6066059013436425
boric,4.606492774270452
mayas,4.606335594206855
poots,4.6062550300556815
bells,4.60589300032574
lubed,4.605837305468463
crusy,4.605632156191009
adred,4.605557856490339
flics,4.6055104926958785
flips,4.605140084882831
mered,4.6049416921693105
parky,4.604925294460958
sajou,4.604734501315142
crapy,4.604578249768254
gulps,4.604532273079226
oleum,4.604434422389139
glike,4.6043203585122825
eughs,4.604225336984121
deawy,4.604179276224039
furan,4.604174497106091
chops,4.604130766378069
ducat,4.603754686275317
ponga,4.603734832275623
weise,4.603647276290359
stich,4.6036363677943895
looed,4.6035355230064345
skats,4.603444512285877
stems,4.603333741087522
samps,4.603146083961905
corgi,4.602723846406922
aspic,4.602559238303843
vairy,4.602392369901987
koros,4.602270850221309
combs,4.601401921777235
rybat,4.60126553093699
pibal,4.600659449589523
remen,4.600460908202936
atomy,4.60014685665845
chode,4.5999822499497975
wroke,4.599874895012713
rhyta,4.599803544556751
knaur,4.599508065945582
hebes,4.599133758076482
oller,4.599012620965698
eyrie,4.598894462545487
voted,4.598744330190191
klieg,4.598584316189309
doole,4.598546634000529
runty,4.598151943282175
grume,4.597924304468953
rello,4.5978846885210976
banco,4.5978195363527306
pulks,4.597774126311605
synth,4.597640672399459
syces,4.597503128842115
meshy,4.597344635658085
shtik,4.596943736088435
wurst,4.596787930872309
dancy,4.596676412258164
preps,4.596642601373418
bibes,4.596517826992942
sklim,4.596484882432083
sophy,4.596424338759316
flims,4.596093095720433
kerel,4.59607501176102
moots,4.59602124908005
unlay,4.5960122909134755
waged,4.595948185751676
bourn,4.595912474901196
samfu,4.595888777903451
lozen,4.595788201180523
genic,4.595740583283033
batts,4.5957121615595415
barmy,4.5957060194944495
pipas,4.595542862102605
gauss,4.595410323305798
bruit,4.595343993520338
upled,4.595313903590702
busti,4.595283558495946
dozer,4.595225758991859
gajos,4.595222269214103
sypes,4.595080628316225
kithe,4.594982783200659
gloam,4.594689504906092
brume,4.594425860493845
brond,4.594338012730936
panko,4.594293181082825
jirds,4.594177956125433
shiva,4.593469556692174
dicks,4.593113679128001
gluey,4.593001794392207
skive,4.592897897730707
taths,4.592799691620104
dormy,4.592786425103067
niner,4.592781302820063
emyds,4.592521993034206
unarm,4.592329277511734
begot,4.5921908952495825
kinda,4.592132391977979
bowet,4.591858804519461
curfs,4.59158507371025
laura,4.591438292452027
zlote,4.591355832757283
swoun,4.591333506229578
amene,4.591319368043591
karks,4.591289598173457
owled,4.591156738385486
hawms,4.5910450182405524
garum,4.5910229015347905
vasty,4.590930855280034
bowie,4.590869648548515
anomy,4.5908406043484
sopor,4.5906470182979895
pocks,4.590645183344844
bluey,4.59054991612632
dudes,4.5905291427625
puker,4.590413568060498
pandy,4.590322711967389
buhrs,4.589886215927808
tetri,4.58980523019245
ousts,4.589705140686754
iftar,4.589696452206866
pokey,4.589565638288488
lurve,4.5892252831829685
stays,4.58907560683734
abrim,4.588997219326153
fibre,4.588820498697597
pheon,4.588810978246096
korun,4.588760959632747
yawps,4.588687263572093
tench,4.588382468883214
joeys,4.588300456062057
nutsy,4.587485617260877
ishes,4.587419103298658
fermi,4.587396356014993
ganev,4.587247792542559
pekin,4.587000044915243
quats,4.58699789626612
rappe,4.586945337126831
boose,4.586826381225612
copay,4.586688938282579
atimy,4.586661209383506
sulph,4.586623811412129
visto,4.586328396963384
frass,4.585980465872424
dwine,4.585979826085058
nighs,4.585677923840998
yetts,4.585284888529891
romeo,4.584938622961152
fogie,4.584824966574908
debag,4.584412430764121
afars,4.58325555571888
fiord,4.583211937959478
gowns,4.582723074606013
prang,4.582642814413678
swopt,4.582515859495792
sonsy,4.582491455970219
baize,4.582268768365163
bitsy,4.582231388747519
reird,4.582161005262094
soldo,4.582082086404437
ouphs,4.581808893488725
kulan,4.581615834506769
slips,4.581164668106609
waldo,4.581120701153471
dikey,4.580983164141765
musha,4.580696521693697
geest,4.580620482738672
whits,4.580570942234128
unsew,4.580353702735027
snods,4.580087339002154
snags,4.580008707639572
poufs,4.579795219328404
parch,4.579280337503917
punce,4.578923641464396
missa,4.578764118838662
coxae,4.578714656282119
biped,4.578662903298609
shewn,4.578636670183417
pashm,4.578178368028185
caved,4.578006368160877
yukos,4.578000787553318
treck,4.577997046080906
raker,4.5777122520890225
cists,4.577399631690652
naiad,4.577249493437647
germy,4.577056439692812
kerne,4.577032513825003
ponty,4.576971976682327
pluot,4.576750440412065
aural,4.576601573714981
wasts,4.576595299018488
mocks,4.576402870966751
vises,4.575989279255672
ruche,4.575892118516516
wonks,4.575733245133546
ghees,4.575671866705344
zoist,4.575012900377113
buiks,4.5744250536915825
ducal,4.574413563546598
faurd,4.574191219523249
gosht,4.574036712845332
lovey,4.57398718974258
areae,4.573940355853438
linns,4.573792345185383
grubs,4.57372982686277
baaed,4.573666730178287
hasta,4.573387592331163
beaky,4.573365729176524
cleik,4.573310630383046
spots,4.573279085075004
odism,4.573131014320224
dauds,4.572921308735531
xrays,4.572760191732402
scoup,4.5725357190906255
panne,4.572526729162782
obeah,4.572229977107404
scudi,4.571865774831201
plugs,4.571737413329484
pagod,4.571716569998093
ossia,4.571626861836906
mowra,4.57126738056576
shots,4.571179374092749
lanch,4.571073933650205
grebo,4.570834902696389
quare,4.570362162937392
boult,4.5701840562004925
walty,4.569831003548742
enoki,4.569560013014626
calif,4.56889251086246
slims,4.56870940293381
warre,4.568585579092721
soths,4.568421229359838
mamie,4.568409851825228
archi,4.568041086885312
letch,4.567782602895327
cunit,4.567750416275295
gawps,4.567678991469058
teths,4.5672462123821145
paved,4.567118555941985
huger,4.566734410179826
doven,4.566613126500514
stags,4.566248741430775
spink,4.565812959041693
snool,4.565795147531186
calmy,4.5657855325830905
retox,4.565708036352023
urdee,4.565682213902127
renin,4.565388929344201
chips,4.565306323935961
swank,4.565298983263626
icker,4.565281078929853
aitch,4.564882158605034
raggs,4.564747728308381
burin,4.564724234480405
cawks,4.564590701508284
fasts,4.564539438320231
zarfs,4.564207408703922
merde,4.564113604873478
scots,4.564095531565634
nills,4.564079739698857
pawks,4.5640734692389175
tooms,4.563979075561085
aided,4.563844378134576
foyne,4.563774285000545
foxes,4.563578422299016
fleam,4.563404459519263
tomos,4.563276737821866
fohns,4.563137345204264
levin,4.562937028163339
becap,4.562889876184783
mists,4.562863000880947
swarf,4.562845099136214
malar,4.562635177904645
snees,4.561959133972295
broos,4.561872320540573
burke,4.561767647518738
looey,4.561724274503218
theic,4.561710161737266
batik,4.561593678516778
hosts,4.5615807198763045
lythe,4.561525642039828
serrs,4.561474620418704
wizes,4.561370688937369
yarta,4.561098666848457
kells,4.561028938431421
yoked,4.560987407285361
rexes,4.560976070409687
gamas,4.560689364251088
preif,4.560629645201263
geeps,4.560490760748405
monty,4.560340103738991
newsy,4.560245433830994
lusts,4.560135405984597
pewit,4.560124065113008
nexus,4.559701245976096
picot,4.55926446741153
cabas,4.559096807278751
emmas,4.559045942388038
duroc,4.558907260890591
ollie,4.55858482723904
kawed,4.558486358614385
piked,4.558300159228379
nempt,4.5581369556242475
refly,4.557809021805017
typal,4.557630948826475
unget,4.557584543471134
wests,4.557511010231584
prunt,4.557430860977175
skets,4.557271758434777
pyned,4.557076678363853
myope,4.556961667976565
nazir,4.556861754366081
tocos,4.556779590680873
embus,4.5567714776414725
coons,4.556731552562755
prier,4.556434527399624
crepy,4.556394762160379
etape,4.556329539049775
derro,4.5559966936349685
swang,4.55559103004447
orval,4.555179440216935
flogs,4.555148379360137
muxes,4.554977208439891
peeks,4.554869844661574
loops,4.554740538614702
cosec,4.5545375021531855
trist,4.55445531152562
subas,4.554289702082192
rooks,4.554130644726313
arvee,4.554069325992998
suids,4.554058279681901
antar,4.55393879357208
erick,4.5535893008864345
knobs,4.553326666279139
sorgo,4.552942558825672
bourd,4.552940919667178
wadge,4.552803882809181
fogle,4.552615369888438
poons,4.552465416493908
palmy,4.5524278380974295
cebid,4.552374305147571
elogy,4.552256202301082
ulpan,4.552206646521596
fraim,4.55213931941245
braze,4.551845224519348
odors,4.551343933179097
sylva,4.551108039363847
demic,4.551088791359559
filks,4.550851109567677
briss,4.550621562249695
vison,4.5503737965522095
sylis,4.550304948513021
yirrs,4.549834273375967
ileum,4.549580417586031
looms,4.549510296705053
angas,4.549245141123429
beeps,4.549213975435931
yirth,4.549113681850599
trugo,4.549035417655
mawks,4.5489373640028905
uhlan,4.54833553645034
blude,4.548115961643373
capul,4.5479435894574545
snick,4.5477158288950505
miked,4.54756230773473
pungs,4.547394456117357
topos,4.547272486555001
snabs,4.547190832071561
shads,4.547116761183828
hogan,4.547027662975387
gesso,4.5469238036413735
runic,4.54684526858041
gifts,4.5465757191957
iller,4.546546002072704
bouge,4.5464831795595115
milty,4.546043435425751
lurer,4.545959690132905
rukhs,4.545935811369553
rebuy,4.545598313591523
kenaf,4.545591992078526
barbe,4.54548997503773
baldy,4.545302736380894
glows,4.545247718290197
delft,4.545136713771728
crore,4.545104716359073
nemns,4.5446645447755865
balsa,4.544413166189671
azide,4.544340249044759
wheal,4.544075265716342
bunde,4.543733938957492
fests,4.543640927048351
clubs,4.543119786571354
moons,4.543102964696788
hoked,4.542859392372119
owned,4.542828528940645
lived,4.542786936291056
ileal,4.5427466723444825
surfy,4.542629559230622
bousy,4.542438902624572
glums,4.542275176818936
girrs,4.542232852770032
ewers,4.542141244172086
reave,4.541755405047236
unica,4.541572240637331
chiro,4.541497910034095
gimps,4.541124408428265
steys,4.541044742751473
blows,4.541009496718116
wisha,4.540999813952907
jager,4.540986721285209
frust,4.540953256645507
pervo,4.540889300571527
unapt,4.540789371848748
prore,4.540694105650733
dills,4.540535740326118
merch,4.540379668509331
bogey,4.540266296483264
twyer,4.540258436825312
faver,4.540187395988197
dorad,4.540163348661668
mould,4.540065586301463
flaws,4.540039101911059
sunna,4.5399001192763855
borer,4.539772972386935
birrs,4.539763552204801
basso,4.539717893471273
gonef,4.539529275381578
asura,4.539208040006804
kikes,4.539122724686552
farer,4.539107716814464
songs,4.538932067653292
warez,4.53871692543023
colls,4.538577840015465
dowps,4.5384222639027865
ooses,4.538338756000215
elvan,4.538010080464366
coala,4.537823099580261
roded,4.537668173007518
dunam,4.537575743256071
rioja,4.537372727612832
roper,4.537361647362264
parvo,4.5373195280211185
spits,4.537218649491611
typed,4.537206727535336
abele,4.536983590890526
smits,4.536932767420442
gryde,4.53686068867754
locos,4.536808006625306
pudor,4.53670116241987
fadge,4.536331641929988
polls,4.536243494735636
sprug,4.53596799176693
shits,4.535774095349863
withs,4.535771430669796
waked,4.535765635201494
basta,4.535743675699114
mungs,4.535683048072399
eensy,4.53537676280053
sewed,4.535328406566278
vilde,4.535153266103333
scads,4.5350561362607165
monos,4.535013579748806
stabs,4.534786320495204
punks,4.5343597470273
nubia,4.534347960120968
premy,4.534140910072772
teend,4.534106641725739
soups,4.5339379538392475
leger,4.5327184143102395
pluto,4.532688057000215
gibus,4.532304391446293
banns,4.532136445934239
hansa,4.532093289866032
indol,4.532072260765008
ruana,4.532046403899204
adsum,4.532035104963575
tetes,4.531964328669839
combe,4.530820045315759
skeed,4.530785114007172
lisps,4.530715175369904
vaped,4.530396717970132
neper,4.5299895827822665
snash,4.529969702516715
vined,4.529951677339581
crith,4.5297431943544755
upsee,4.529674957289565
jupes,4.529614847530492
scyes,4.529346973931932
regar,4.529292295009751
axled,4.528931199012663
alant,4.528732516220462
holos,4.528710122473228
hoots,4.528401377645069
felty,4.528387701392649
nixer,4.528322074101754
skody,4.528299645735216
roupy,4.528114174672033
tucks,4.52798263811297
cuifs,4.527768141130907
sedes,4.527712312813386
swerf,4.527565582247565
wrapt,4.5273032238903
vinal,4.527012249141085
kaiks,4.526976703306564
davit,4.526891688182386
skelf,4.52634771893282
culti,4.525886758023736
voema,4.525868418605692
secco,4.525846502397537
redub,4.525826651685831
unbar,4.525693873481851
boabs,4.525689470066487
sasse,4.525609225365993
fecit,4.525512465034963
razee,4.525448743385316
copsy,4.52535256633271
toyos,4.525189501661964
cowed,4.525127042948684
wacks,4.524987735313352
flary,4.524827308970886
fakir,4.524805292541702
smowt,4.52463964290836
hulks,4.524474364517888
virge,4.524312454084
risks,4.524262338177594
sizes,4.524002416934848
etyma,4.523768326672299
flobs,4.523629180769212
soums,4.523569518354429
toted,4.523195162038913
ledum,4.523028540134505
neves,4.522993843343391
swats,4.522889515048047
whaps,4.522871531161876
ervil,4.522782998754608
decaf,4.522725726891529
ycled,4.522660548727714
sorbo,4.522657957943853
didos,4.522391437518452
duads,4.522111252436248
molls,4.5212991284712345
bhuts,4.521103918729929
kafir,4.520948864392398
faked,4.520663070647464
nertz,4.520309081198629
slogs,4.520173949155981
hypos,4.520167503907214
scuse,4.520127586716781
fract,4.520019114666852
limba,4.5198480285771545
pikey,4.519839491456211
boked,4.5197628749837735
downa,4.519512135295763
tavas,4.519482018916748
picks,4.519424388479406
towsy,4.5192780393799445
vagus,4.519083798100325
barfi,4.518850035109547
punto,4.518786821630983
sauba,4.518707951149295
almud,4.5185215329248525
bogue,4.518247403382045
whins,4.518213808424588
heame,4.518153237869942
bodge,4.518049941976708
yente,4.517872437888924
tromp,4.517816328542643
perce,4.51750414632045
silks,4.517458666609038
shiai,4.517423878243799
lucks,4.517374464478257
nisus,4.517350996484491
swamy,4.517338372374164
lindy,4.517138484085677
nurrs,4.517045112684395
gools,4.516917435763618
trant,4.516856198097737
chary,4.516794232492277
keeps,4.516620990809007
vulns,4.5165658810836025
tozed,4.516520389382483
preed,4.516341275577263
chogs,4.516336977203816
bassi,4.516274605391135
wanty,4.516004077069211
peage,4.515540563773715
cotts,4.51553268454798
hangi,4.5153457682830975
femes,4.514934073896905
fatly,4.514880272202973
diwan,4.5148402329179875
aredd,4.514713350850024
jerid,4.514186908665661
pombe,4.514132407089889
goban,4.514088939253036
lezes,4.514008733720518
whams,4.513724527896485
fosse,4.513690927792449
pendu,4.513527553321908
omlah,4.513241929734206
roary,4.512781416165299
vamps,4.512765592433284
amove,4.5126958033780635
scatt,4.512670948832565
mirex,4.512140341410025
bogan,4.511909141034721
blaud,4.511650363626605
bruin,4.51161171365411
tarry,4.51156696016814
plaps,4.5113231897080315
kamas,4.511285292219602
gibed,4.510971155541681
bools,4.510966916909722
skens,4.510860152479257
maror,4.510566392236895
shoyu,4.510476524115471
kogal,4.510390565281236
desks,4.510348631270436
rotch,4.510037498987191
wembs,4.509979218124271
lapje,4.509880568037667
arras,4.509707168881038
uncia,4.509687950402295
mudir,4.509457385807818
coyau,4.509378082531918
houfs,4.509305272147557
chirt,4.509072206011891
civet,4.509027890353568
tayra,4.5089207204086135
micks,4.508889435121807
swive,4.508753870771333
wanly,4.508372692405684
fonda,4.508030449795673
mowed,4.507972657530608
potts,4.50788602334545
swith,4.507370161541736
slaws,4.50735704038569
crudo,4.507351244496382
vertu,4.507307785783063
spoor,4.5072222781766635
mopsy,4.507122893940411
nacho,4.507109094152952
unket,4.50686630141889
ditts,4.506824926084335
ryked,4.506684599265037
bowne,4.506526926183977
fleur,4.506497676770605
views,4.506350915178565
inked,4.506162873470031
wings,4.5061044553190035
smoor,4.506019680440034
doled,4.505719439795555
basan,4.505603340376512
hokey,4.505343964362158
wetly,4.505059011717111
twigs,4.505019953908282
bobas,4.504931454131172
flews,4.50490648410874
feces,4.504525816462338
dempt,4.5042852723501285
karat,4.504219854456977
cutin,4.504159821011874
dhoti,4.503864908105292
snebs,4.503675732687172
puton,4.503673579487614
yocks,4.503641463234628
bolos,4.5036347265671
frows,4.503434372004255
hasps,4.503133283924224
irids,4.50311848684942
causa,4.503021675992612
elute,4.502527688830647
lurgi,4.5021459744472825
cymar,4.502075030810554
kapas,4.50200425300617
hocks,4.5019629123481675
deice,4.50183440558104
fixes,4.501649040351839
lavas,4.501648172209335
